,wine brand name,wine name,year,region,type,winery,price,rating,no. ratings
226,La Pierre Figée,La Pierre Figée 2020,2020,Coteaux du Libron,0,Domaine d'Emile et Rose,12.9,3.7,102
227,Le Caprice de Clémentine Rouge,Le Caprice de Clémentine Rouge 2021,2021,Côtes de Provence,0,Château Les Valentines,12.9,3.8,588
228,Collezzione Rouge,Collezzione Rouge 2020,2020,Ile de Beaute,0,Domaine Vecchio,12.9,3.7,281
229,Groslot Rouge,Groslot Rouge 2020,2020,Vin de France,0,Domaine Les Grandes Vignes - Vaillant,12.9,3.7,956
230,Cabernet Breton,Cabernet Breton 2020,2020,Anjou,0,Domaine Les Grandes Vignes - Vaillant,12.9,3.9,333
231,Les Culottes Collioure,Les Culottes Collioure 2021,2021,Collioure,0,Le Dominicain,12.9,3.8,178
232,Riseis Montepulciano d'Abruzzo,Riseis Montepulciano d'Abruzzo 2020,2020,Montepulciano d’Abruzzo,0,Agriverde,12.9,3.6,888
233,Bordeaux,Bordeaux 2015,2015,Bordeaux,0,Château Compassant,12.9,3.9,467
234,Silice Malbec Cahors,Silice Malbec Cahors 2021,2021,Cahors,0,Château Les Croisille,12.9,3.8,1178
235,Bout d'Zan,Bout d'Zan 2021,2021,Côtes du Rhône,0,Mas de Libian,12.9,3.7,2575
236,Le Petit,Le Petit 2021,2021,Hérault,0,Clos Maïa,12.9,3.5,503
237,You Fuck My Wine,You Fuck My Wine 2021,2021,Vin de France,0,Mas del Périé - Fabien Jouves,12.9,3.7,2732
238,Saumur Champigny,Saumur Champigny 2020,2020,Saumur-Champigny,0,Château de Villeneuve,12.9,3.8,3004
239,Reserve Malbec,Reserve Malbec 2019,2019,Mendoza,0,Trivento,12.9,3.6,83250
240,Le Petit Derna,Le Petit Derna 2018,2018,Aude,0,Domaine de Dernacueillette,12.9,3.9,675
241,Potet Régnié,Potet Régnié 2021,2021,Régnié,0,Dubost,12.9,3.4,68
242,Lirac Rouge,Lirac Rouge 2021,2021,Lirac,0,Rocca Maura - Les Vignerons de Roquemaure,12.9,3.5,428
243,Grés de Montpellier,Grés de Montpellier 2018,2018,Languedoc,0,Clos de l'Amandaie,12.9,3.7,465
244,Cuvée Montplaisir,Cuvée Montplaisir 2019,2019,Côtes-du-Rhône-Villages 'Valréas',0,Château Montplaisir,12.9,3.9,109
245,Réserve du Mas Les Baux de Provence,Réserve du Mas Les Baux de Provence 2020,2020,Les Baux-de-Provence,0,Mas de la Dame,12.9,3.8,874
246,Grande Recolté Rouge,Grande Recolté Rouge 2019,2019,Côtes de Provence,0,Château de Berne,12.9,3.4,215
247,Fer de Soif Mansois Marcillac,Fer de Soif Mansois Marcillac 2022,2022,Marcillac,0,Lionel Osmin & Cie,12.9,3.8,196
248,Cuvée Les Cancres,Cuvée Les Cancres 2019,2019,Vin de France,0,Les Grands Enfants,12.9,3.9,55
249,Melting Potes,Melting Potes 2021,2021,Vin de France,0,Sérol,12.9,3.8,150
250,Les Monestiers Syrah Collines Rhodaniennes,Les Monestiers Syrah Collines Rhodaniennes 2019,2019,Collines Rhodaniennes,0,David Reynaud,12.9,3.6,898
251,La Pierre Figée,La Pierre Figée 2020,2020,Coteaux du Libron,0,Domaine d'Emile et Rose,12.9,3.7,102
252,Le Caprice de Clémentine Rouge,Le Caprice de Clémentine Rouge 2021,2021,Côtes de Provence,0,Château Les Valentines,12.9,3.8,588
253,Collezzione Rouge,Collezzione Rouge 2020,2020,Ile de Beaute,0,Domaine Vecchio,12.9,3.7,281
254,Groslot Rouge,Groslot Rouge 2020,2020,Vin de France,0,Domaine Les Grandes Vignes - Vaillant,12.9,3.7,956
255,Cabernet Breton,Cabernet Breton 2020,2020,Anjou,0,Domaine Les Grandes Vignes - Vaillant,12.9,3.9,333
256,Les Culottes Collioure,Les Culottes Collioure 2021,2021,Collioure,0,Le Dominicain,12.9,3.8,178
257,Riseis Montepulciano d'Abruzzo,Riseis Montepulciano d'Abruzzo 2020,2020,Montepulciano d’Abruzzo,0,Agriverde,12.9,3.6,888
258,Bordeaux,Bordeaux 2015,2015,Bordeaux,0,Château Compassant,12.9,3.9,467
259,Silice Malbec Cahors,Silice Malbec Cahors 2021,2021,Cahors,0,Château Les Croisille,12.9,3.8,1178
260,Bout d'Zan,Bout d'Zan 2021,2021,Côtes du Rhône,0,Mas de Libian,12.9,3.7,2575
261,Le Petit,Le Petit 2021,2021,Hérault,0,Clos Maïa,12.9,3.5,503
262,You Fuck My Wine,You Fuck My Wine 2021,2021,Vin de France,0,Mas del Périé - Fabien Jouves,12.9,3.7,2732
263,Saumur Champigny,Saumur Champigny 2020,2020,Saumur-Champigny,0,Château de Villeneuve,12.9,3.8,3004
264,Reserve Malbec,Reserve Malbec 2019,2019,Mendoza,0,Trivento,12.9,3.6,83250
265,Le Petit Derna,Le Petit Derna 2018,2018,Aude,0,Domaine de Dernacueillette,12.9,3.9,675
266,Potet Régnié,Potet Régnié 2021,2021,Régnié,0,Dubost,12.9,3.4,68
267,Lirac Rouge,Lirac Rouge 2021,2021,Lirac,0,Rocca Maura - Les Vignerons de Roquemaure,12.9,3.5,428
268,Grés de Montpellier,Grés de Montpellier 2018,2018,Languedoc,0,Clos de l'Amandaie,12.9,3.7,465
269,Cuvée Montplaisir,Cuvée Montplaisir 2019,2019,Côtes-du-Rhône-Villages 'Valréas',0,Château Montplaisir,12.9,3.9,109
270,Réserve du Mas Les Baux de Provence,Réserve du Mas Les Baux de Provence 2020,2020,Les Baux-de-Provence,0,Mas de la Dame,12.9,3.8,874
271,Grande Recolté Rouge,Grande Recolté Rouge 2019,2019,Côtes de Provence,0,Château de Berne,12.9,3.4,215
272,Fer de Soif Mansois Marcillac,Fer de Soif Mansois Marcillac 2022,2022,Marcillac,0,Lionel Osmin & Cie,12.9,3.8,196
273,Cuvée Les Cancres,Cuvée Les Cancres 2019,2019,Vin de France,0,Les Grands Enfants,12.9,3.9,55
274,Melting Potes,Melting Potes 2021,2021,Vin de France,0,Sérol,12.9,3.8,150
275,Les Monestiers Syrah Collines Rhodaniennes,Les Monestiers Syrah Collines Rhodaniennes 2019,2019,Collines Rhodaniennes,0,David Reynaud,12.9,3.6,898
276,La Pierre Figée,La Pierre Figée 2020,2020,Coteaux du Libron,0,Domaine d'Emile et Rose,12.9,3.7,102
277,Le Caprice de Clémentine Rouge,Le Caprice de Clémentine Rouge 2021,2021,Côtes de Provence,0,Château Les Valentines,12.9,3.8,588
278,Collezzione Rouge,Collezzione Rouge 2020,2020,Ile de Beaute,0,Domaine Vecchio,12.9,3.7,281
279,Groslot Rouge,Groslot Rouge 2020,2020,Vin de France,0,Domaine Les Grandes Vignes - Vaillant,12.9,3.7,956
280,Les Culottes Collioure,Les Culottes Collioure 2021,2021,Collioure,0,Le Dominicain,12.9,3.8,178
281,Cabernet Breton,Cabernet Breton 2020,2020,Anjou,0,Domaine Les Grandes Vignes - Vaillant,12.9,3.9,333
282,Riseis Montepulciano d'Abruzzo,Riseis Montepulciano d'Abruzzo 2020,2020,Montepulciano d’Abruzzo,0,Agriverde,12.9,3.6,888
283,Bordeaux,Bordeaux 2015,2015,Bordeaux,0,Château Compassant,12.9,3.9,467
284,Silice Malbec Cahors,Silice Malbec Cahors 2021,2021,Cahors,0,Château Les Croisille,12.9,3.8,1178
285,Bout d'Zan,Bout d'Zan 2021,2021,Côtes du Rhône,0,Mas de Libian,12.9,3.7,2575
286,Le Petit,Le Petit 2021,2021,Hérault,0,Clos Maïa,12.9,3.5,503
287,You Fuck My Wine,You Fuck My Wine 2021,2021,Vin de France,0,Mas del Périé - Fabien Jouves,12.9,3.7,2732
288,Saumur Champigny,Saumur Champigny 2020,2020,Saumur-Champigny,0,Château de Villeneuve,12.9,3.8,3004
289,Reserve Malbec,Reserve Malbec 2019,2019,Mendoza,0,Trivento,12.9,3.6,83250
290,Le Petit Derna,Le Petit Derna 2018,2018,Aude,0,Domaine de Dernacueillette,12.9,3.9,675
291,Potet Régnié,Potet Régnié 2021,2021,Régnié,0,Dubost,12.9,3.4,68
292,Lirac Rouge,Lirac Rouge 2021,2021,Lirac,0,Rocca Maura - Les Vignerons de Roquemaure,12.9,3.5,428
293,Grés de Montpellier,Grés de Montpellier 2018,2018,Languedoc,0,Clos de l'Amandaie,12.9,3.7,465
294,Cuvée Montplaisir,Cuvée Montplaisir 2019,2019,Côtes-du-Rhône-Villages 'Valréas',0,Château Montplaisir,12.9,3.9,109
295,Réserve du Mas Les Baux de Provence,Réserve du Mas Les Baux de Provence 2020,2020,Les Baux-de-Provence,0,Mas de la Dame,12.9,3.8,874
296,Fer de Soif Mansois Marcillac,Fer de Soif Mansois Marcillac 2022,2022,Marcillac,0,Lionel Osmin & Cie,12.9,3.8,196
297,Grande Recolté Rouge,Grande Recolté Rouge 2019,2019,Côtes de Provence,0,Château de Berne,12.9,3.4,215
298,Cuvée Les Cancres,Cuvée Les Cancres 2019,2019,Vin de France,0,Les Grands Enfants,12.9,3.9,55
299,Melting Potes,Melting Potes 2021,2021,Vin de France,0,Sérol,12.9,3.8,150
300,Les Monestiers Syrah Collines Rhodaniennes,Les Monestiers Syrah Collines Rhodaniennes 2019,2019,Collines Rhodaniennes,0,David Reynaud,12.9,3.6,898
301,La Pierre Figée,La Pierre Figée 2020,2020,Coteaux du Libron,0,Domaine d'Emile et Rose,12.9,3.7,102
302,Le Caprice de Clémentine Rouge,Le Caprice de Clémentine Rouge 2021,2021,Côtes de Provence,0,Château Les Valentines,12.9,3.8,588
303,Collezzione Rouge,Collezzione Rouge 2020,2020,Ile de Beaute,0,Domaine Vecchio,12.9,3.7,281
304,Groslot Rouge,Groslot Rouge 2020,2020,Vin de France,0,Domaine Les Grandes Vignes - Vaillant,12.9,3.7,956
305,Les Culottes Collioure,Les Culottes Collioure 2021,2021,Collioure,0,Le Dominicain,12.9,3.8,178
306,Cabernet Breton,Cabernet Breton 2020,2020,Anjou,0,Domaine Les Grandes Vignes - Vaillant,12.9,3.9,333
307,Riseis Montepulciano d'Abruzzo,Riseis Montepulciano d'Abruzzo 2020,2020,Montepulciano d’Abruzzo,0,Agriverde,12.9,3.6,888
308,Bordeaux,Bordeaux 2015,2015,Bordeaux,0,Château Compassant,12.9,3.9,467
309,Silice Malbec Cahors,Silice Malbec Cahors 2021,2021,Cahors,0,Château Les Croisille,12.9,3.8,1178
310,Bout d'Zan,Bout d'Zan 2021,2021,Côtes du Rhône,0,Mas de Libian,12.9,3.7,2575
311,Le Petit,Le Petit 2021,2021,Hérault,0,Clos Maïa,12.9,3.5,503
312,You Fuck My Wine,You Fuck My Wine 2021,2021,Vin de France,0,Mas del Périé - Fabien Jouves,12.9,3.7,2732
313,Saumur Champigny,Saumur Champigny 2020,2020,Saumur-Champigny,0,Château de Villeneuve,12.9,3.8,3004
314,Reserve Malbec,Reserve Malbec 2019,2019,Mendoza,0,Trivento,12.9,3.6,83250
315,Le Petit Derna,Le Petit Derna 2018,2018,Aude,0,Domaine de Dernacueillette,12.9,3.9,675
316,Potet Régnié,Potet Régnié 2021,2021,Régnié,0,Dubost,12.9,3.4,68
317,Lirac Rouge,Lirac Rouge 2021,2021,Lirac,0,Rocca Maura - Les Vignerons de Roquemaure,12.9,3.5,428
318,Grés de Montpellier,Grés de Montpellier 2018,2018,Languedoc,0,Clos de l'Amandaie,12.9,3.7,465
319,Cuvée Montplaisir,Cuvée Montplaisir 2019,2019,Côtes-du-Rhône-Villages 'Valréas',0,Château Montplaisir,12.9,3.9,109
320,Réserve du Mas Les Baux de Provence,Réserve du Mas Les Baux de Provence 2020,2020,Les Baux-de-Provence,0,Mas de la Dame,12.9,3.8,874
321,Fer de Soif Mansois Marcillac,Fer de Soif Mansois Marcillac 2022,2022,Marcillac,0,Lionel Osmin & Cie,12.9,3.8,196
322,Grande Recolté Rouge,Grande Recolté Rouge 2019,2019,Côtes de Provence,0,Château de Berne,12.9,3.4,215
323,Cuvée Les Cancres,Cuvée Les Cancres 2019,2019,Vin de France,0,Les Grands Enfants,12.9,3.9,55
324,Melting Potes,Melting Potes 2021,2021,Vin de France,0,Sérol,12.9,3.8,150
325,Les Monestiers Syrah Collines Rhodaniennes,Les Monestiers Syrah Collines Rhodaniennes 2019,2019,Collines Rhodaniennes,0,David Reynaud,12.9,3.6,898
326,La Pierre Figée,La Pierre Figée 2020,2020,Coteaux du Libron,0,Domaine d'Emile et Rose,12.9,3.7,102
327,Le Caprice de Clémentine Rouge,Le Caprice de Clémentine Rouge 2021,2021,Côtes de Provence,0,Château Les Valentines,12.9,3.8,588
328,Collezzione Rouge,Collezzione Rouge 2020,2020,Ile de Beaute,0,Domaine Vecchio,12.9,3.7,281
329,Groslot Rouge,Groslot Rouge 2020,2020,Vin de France,0,Domaine Les Grandes Vignes - Vaillant,12.9,3.7,956
330,Les Culottes Collioure,Les Culottes Collioure 2021,2021,Collioure,0,Le Dominicain,12.9,3.8,178
331,Cabernet Breton,Cabernet Breton 2020,2020,Anjou,0,Domaine Les Grandes Vignes - Vaillant,12.9,3.9,333
332,Riseis Montepulciano d'Abruzzo,Riseis Montepulciano d'Abruzzo 2020,2020,Montepulciano d’Abruzzo,0,Agriverde,12.9,3.6,888
333,Bordeaux,Bordeaux 2015,2015,Bordeaux,0,Château Compassant,12.9,3.9,467
334,Silice Malbec Cahors,Silice Malbec Cahors 2021,2021,Cahors,0,Château Les Croisille,12.9,3.8,1178
335,Bout d'Zan,Bout d'Zan 2021,2021,Côtes du Rhône,0,Mas de Libian,12.9,3.7,2575
336,Le Petit,Le Petit 2021,2021,Hérault,0,Clos Maïa,12.9,3.5,503
337,You Fuck My Wine,You Fuck My Wine 2021,2021,Vin de France,0,Mas del Périé - Fabien Jouves,12.9,3.7,2732
338,Saumur Champigny,Saumur Champigny 2020,2020,Saumur-Champigny,0,Château de Villeneuve,12.9,3.8,3004
339,Reserve Malbec,Reserve Malbec 2019,2019,Mendoza,0,Trivento,12.9,3.6,83250
340,Le Petit Derna,Le Petit Derna 2018,2018,Aude,0,Domaine de Dernacueillette,12.9,3.9,675
341,Potet Régnié,Potet Régnié 2021,2021,Régnié,0,Dubost,12.9,3.4,68
342,Lirac Rouge,Lirac Rouge 2021,2021,Lirac,0,Rocca Maura - Les Vignerons de Roquemaure,12.9,3.5,428
343,Grés de Montpellier,Grés de Montpellier 2018,2018,Languedoc,0,Clos de l'Amandaie,12.9,3.7,465
344,Cuvée Montplaisir,Cuvée Montplaisir 2019,2019,Côtes-du-Rhône-Villages 'Valréas',0,Château Montplaisir,12.9,3.9,109
345,Réserve du Mas Les Baux de Provence,Réserve du Mas Les Baux de Provence 2020,2020,Les Baux-de-Provence,0,Mas de la Dame,12.9,3.8,874
346,Grande Recolté Rouge,Grande Recolté Rouge 2019,2019,Côtes de Provence,0,Château de Berne,12.9,3.4,215
347,Fer de Soif Mansois Marcillac,Fer de Soif Mansois Marcillac 2022,2022,Marcillac,0,Lionel Osmin & Cie,12.9,3.8,196
348,Cuvée Les Cancres,Cuvée Les Cancres 2019,2019,Vin de France,0,Les Grands Enfants,12.9,3.9,55
349,Melting Potes,Melting Potes 2021,2021,Vin de France,0,Sérol,12.9,3.8,150
350,Les Monestiers Syrah Collines Rhodaniennes,Les Monestiers Syrah Collines Rhodaniennes 2019,2019,Collines Rhodaniennes,0,David Reynaud,12.9,3.6,898
351,La Pierre Figée,La Pierre Figée 2020,2020,Coteaux du Libron,0,Domaine d'Emile et Rose,12.9,3.7,102
352,Le Caprice de Clémentine Rouge,Le Caprice de Clémentine Rouge 2021,2021,Côtes de Provence,0,Château Les Valentines,12.9,3.8,588
353,Collezzione Rouge,Collezzione Rouge 2020,2020,Ile de Beaute,0,Domaine Vecchio,12.9,3.7,281
354,Groslot Rouge,Groslot Rouge 2020,2020,Vin de France,0,Domaine Les Grandes Vignes - Vaillant,12.9,3.7,956
355,Les Culottes Collioure,Les Culottes Collioure 2021,2021,Collioure,0,Le Dominicain,12.9,3.8,178
356,Cabernet Breton,Cabernet Breton 2020,2020,Anjou,0,Domaine Les Grandes Vignes - Vaillant,12.9,3.9,333
357,Riseis Montepulciano d'Abruzzo,Riseis Montepulciano d'Abruzzo 2020,2020,Montepulciano d’Abruzzo,0,Agriverde,12.9,3.6,888
358,Bordeaux,Bordeaux 2015,2015,Bordeaux,0,Château Compassant,12.9,3.9,467
359,Silice Malbec Cahors,Silice Malbec Cahors 2021,2021,Cahors,0,Château Les Croisille,12.9,3.8,1178
360,Bout d'Zan,Bout d'Zan 2021,2021,Côtes du Rhône,0,Mas de Libian,12.9,3.7,2575
361,Le Petit,Le Petit 2021,2021,Hérault,0,Clos Maïa,12.9,3.5,503
362,You Fuck My Wine,You Fuck My Wine 2021,2021,Vin de France,0,Mas del Périé - Fabien Jouves,12.9,3.7,2732
363,Saumur Champigny,Saumur Champigny 2020,2020,Saumur-Champigny,0,Château de Villeneuve,12.9,3.8,3004
364,Reserve Malbec,Reserve Malbec 2019,2019,Mendoza,0,Trivento,12.9,3.6,83250
365,Le Petit Derna,Le Petit Derna 2018,2018,Aude,0,Domaine de Dernacueillette,12.9,3.9,675
366,Potet Régnié,Potet Régnié 2021,2021,Régnié,0,Dubost,12.9,3.4,68
367,Lirac Rouge,Lirac Rouge 2021,2021,Lirac,0,Rocca Maura - Les Vignerons de Roquemaure,12.9,3.5,428
368,Grés de Montpellier,Grés de Montpellier 2018,2018,Languedoc,0,Clos de l'Amandaie,12.9,3.7,465
369,Cuvée Montplaisir,Cuvée Montplaisir 2019,2019,Côtes-du-Rhône-Villages 'Valréas',0,Château Montplaisir,12.9,3.9,109
370,Réserve du Mas Les Baux de Provence,Réserve du Mas Les Baux de Provence 2020,2020,Les Baux-de-Provence,0,Mas de la Dame,12.9,3.8,874
371,Fer de Soif Mansois Marcillac,Fer de Soif Mansois Marcillac 2022,2022,Marcillac,0,Lionel Osmin & Cie,12.9,3.8,196
372,Grande Recolté Rouge,Grande Recolté Rouge 2019,2019,Côtes de Provence,0,Château de Berne,12.9,3.4,215
373,Cuvée Les Cancres,Cuvée Les Cancres 2019,2019,Vin de France,0,Les Grands Enfants,12.9,3.9,55
374,Melting Potes,Melting Potes 2021,2021,Vin de France,0,Sérol,12.9,3.8,150
375,Les Monestiers Syrah Collines Rhodaniennes,Les Monestiers Syrah Collines Rhodaniennes 2019,2019,Collines Rhodaniennes,0,David Reynaud,12.9,3.6,898
376,La Pierre Figée,La Pierre Figée 2020,2020,Coteaux du Libron,0,Domaine d'Emile et Rose,12.9,3.7,102
377,Le Caprice de Clémentine Rouge,Le Caprice de Clémentine Rouge 2021,2021,Côtes de Provence,0,Château Les Valentines,12.9,3.8,588
378,Collezzione Rouge,Collezzione Rouge 2020,2020,Ile de Beaute,0,Domaine Vecchio,12.9,3.7,281
379,Groslot Rouge,Groslot Rouge 2020,2020,Vin de France,0,Domaine Les Grandes Vignes - Vaillant,12.9,3.7,956
380,Les Culottes Collioure,Les Culottes Collioure 2021,2021,Collioure,0,Le Dominicain,12.9,3.8,178
381,Cabernet Breton,Cabernet Breton 2020,2020,Anjou,0,Domaine Les Grandes Vignes - Vaillant,12.9,3.9,333
382,Riseis Montepulciano d'Abruzzo,Riseis Montepulciano d'Abruzzo 2020,2020,Montepulciano d’Abruzzo,0,Agriverde,12.9,3.6,888
383,Bordeaux,Bordeaux 2015,2015,Bordeaux,0,Château Compassant,12.9,3.9,467
384,Silice Malbec Cahors,Silice Malbec Cahors 2021,2021,Cahors,0,Château Les Croisille,12.9,3.8,1178
385,Bout d'Zan,Bout d'Zan 2021,2021,Côtes du Rhône,0,Mas de Libian,12.9,3.7,2575
386,Le Petit,Le Petit 2021,2021,Hérault,0,Clos Maïa,12.9,3.5,503
387,You Fuck My Wine,You Fuck My Wine 2021,2021,Vin de France,0,Mas del Périé - Fabien Jouves,12.9,3.7,2732
388,Saumur Champigny,Saumur Champigny 2020,2020,Saumur-Champigny,0,Château de Villeneuve,12.9,3.8,3004
389,Reserve Malbec,Reserve Malbec 2019,2019,Mendoza,0,Trivento,12.9,3.6,83250
390,Le Petit Derna,Le Petit Derna 2018,2018,Aude,0,Domaine de Dernacueillette,12.9,3.9,675
391,Potet Régnié,Potet Régnié 2021,2021,Régnié,0,Dubost,12.9,3.4,68
392,Lirac Rouge,Lirac Rouge 2021,2021,Lirac,0,Rocca Maura - Les Vignerons de Roquemaure,12.9,3.5,428
393,Grés de Montpellier,Grés de Montpellier 2018,2018,Languedoc,0,Clos de l'Amandaie,12.9,3.7,465
394,Cuvée Montplaisir,Cuvée Montplaisir 2019,2019,Côtes-du-Rhône-Villages 'Valréas',0,Château Montplaisir,12.9,3.9,109
395,Réserve du Mas Les Baux de Provence,Réserve du Mas Les Baux de Provence 2020,2020,Les Baux-de-Provence,0,Mas de la Dame,12.9,3.8,874
396,Grande Recolté Rouge,Grande Recolté Rouge 2019,2019,Côtes de Provence,0,Château de Berne,12.9,3.4,215
397,Fer de Soif Mansois Marcillac,Fer de Soif Mansois Marcillac 2022,2022,Marcillac,0,Lionel Osmin & Cie,12.9,3.8,196
398,Cuvée Les Cancres,Cuvée Les Cancres 2019,2019,Vin de France,0,Les Grands Enfants,12.9,3.9,55
399,Melting Potes,Melting Potes 2021,2021,Vin de France,0,Sérol,12.9,3.8,150
400,Les Monestiers Syrah Collines Rhodaniennes,Les Monestiers Syrah Collines Rhodaniennes 2019,2019,Collines Rhodaniennes,0,David Reynaud,12.9,3.6,898
401,La Pierre Figée,La Pierre Figée 2020,2020,Coteaux du Libron,0,Domaine d'Emile et Rose,12.9,3.7,102
402,Le Caprice de Clémentine Rouge,Le Caprice de Clémentine Rouge 2021,2021,Côtes de Provence,0,Château Les Valentines,12.9,3.8,588
403,Collezzione Rouge,Collezzione Rouge 2020,2020,Ile de Beaute,0,Domaine Vecchio,12.9,3.7,281
404,Groslot Rouge,Groslot Rouge 2020,2020,Vin de France,0,Domaine Les Grandes Vignes - Vaillant,12.9,3.7,956
405,Les Culottes Collioure,Les Culottes Collioure 2021,2021,Collioure,0,Le Dominicain,12.9,3.8,178
406,Cabernet Breton,Cabernet Breton 2020,2020,Anjou,0,Domaine Les Grandes Vignes - Vaillant,12.9,3.9,333
407,Riseis Montepulciano d'Abruzzo,Riseis Montepulciano d'Abruzzo 2020,2020,Montepulciano d’Abruzzo,0,Agriverde,12.9,3.6,888
408,Bordeaux,Bordeaux 2015,2015,Bordeaux,0,Château Compassant,12.9,3.9,467
409,Silice Malbec Cahors,Silice Malbec Cahors 2021,2021,Cahors,0,Château Les Croisille,12.9,3.8,1178
410,Bout d'Zan,Bout d'Zan 2021,2021,Côtes du Rhône,0,Mas de Libian,12.9,3.7,2575
411,Le Petit,Le Petit 2021,2021,Hérault,0,Clos Maïa,12.9,3.5,503
412,You Fuck My Wine,You Fuck My Wine 2021,2021,Vin de France,0,Mas del Périé - Fabien Jouves,12.9,3.7,2732
413,Saumur Champigny,Saumur Champigny 2020,2020,Saumur-Champigny,0,Château de Villeneuve,12.9,3.8,3004
414,Reserve Malbec,Reserve Malbec 2019,2019,Mendoza,0,Trivento,12.9,3.6,83250
415,Le Petit Derna,Le Petit Derna 2018,2018,Aude,0,Domaine de Dernacueillette,12.9,3.9,675
416,Potet Régnié,Potet Régnié 2021,2021,Régnié,0,Dubost,12.9,3.4,68
417,Lirac Rouge,Lirac Rouge 2021,2021,Lirac,0,Rocca Maura - Les Vignerons de Roquemaure,12.9,3.5,428
418,Grés de Montpellier,Grés de Montpellier 2018,2018,Languedoc,0,Clos de l'Amandaie,12.9,3.7,465
419,Cuvée Montplaisir,Cuvée Montplaisir 2019,2019,Côtes-du-Rhône-Villages 'Valréas',0,Château Montplaisir,12.9,3.9,109
420,Réserve du Mas Les Baux de Provence,Réserve du Mas Les Baux de Provence 2020,2020,Les Baux-de-Provence,0,Mas de la Dame,12.9,3.8,874
421,Fer de Soif Mansois Marcillac,Fer de Soif Mansois Marcillac 2022,2022,Marcillac,0,Lionel Osmin & Cie,12.9,3.8,196
422,Grande Recolté Rouge,Grande Recolté Rouge 2019,2019,Côtes de Provence,0,Château de Berne,12.9,3.4,215
423,Cuvée Les Cancres,Cuvée Les Cancres 2019,2019,Vin de France,0,Les Grands Enfants,12.9,3.9,55
424,Melting Potes,Melting Potes 2021,2021,Vin de France,0,Sérol,12.9,3.8,150
425,Les Monestiers Syrah Collines Rhodaniennes,Les Monestiers Syrah Collines Rhodaniennes 2019,2019,Collines Rhodaniennes,0,David Reynaud,12.9,3.6,898
426,La Pierre Figée,La Pierre Figée 2020,2020,Coteaux du Libron,0,Domaine d'Emile et Rose,12.9,3.7,102
427,Le Caprice de Clémentine Rouge,Le Caprice de Clémentine Rouge 2021,2021,Côtes de Provence,0,Château Les Valentines,12.9,3.8,588
428,Collezzione Rouge,Collezzione Rouge 2020,2020,Ile de Beaute,0,Domaine Vecchio,12.9,3.7,281
429,Groslot Rouge,Groslot Rouge 2020,2020,Vin de France,0,Domaine Les Grandes Vignes - Vaillant,12.9,3.7,956
430,Cabernet Breton,Cabernet Breton 2020,2020,Anjou,0,Domaine Les Grandes Vignes - Vaillant,12.9,3.9,333
431,Les Culottes Collioure,Les Culottes Collioure 2021,2021,Collioure,0,Le Dominicain,12.9,3.8,178
432,Riseis Montepulciano d'Abruzzo,Riseis Montepulciano d'Abruzzo 2020,2020,Montepulciano d’Abruzzo,0,Agriverde,12.9,3.6,888
433,Bordeaux,Bordeaux 2015,2015,Bordeaux,0,Château Compassant,12.9,3.9,467
434,Silice Malbec Cahors,Silice Malbec Cahors 2021,2021,Cahors,0,Château Les Croisille,12.9,3.8,1178
435,Bout d'Zan,Bout d'Zan 2021,2021,Côtes du Rhône,0,Mas de Libian,12.9,3.7,2575
